id,activity_id,name
"3,194,298",MDC1-10337,NETA test validation Inpections- VECA-EPS-RTS COLO-1 Cell-3
"3,194,310",MDC1-10338,NETA test validation Inpections- VECA-EPS-RTS COLO-1 Cell-2
"3,194,322",MDC1-10339,NETA test validation Inpections- VECA-EPS-RTS COLO-1 Cell-4
"3,194,354",MDC1-10340,NETA test validation Inpections- VECA-EPS-RTS COLO-2 Cell-1
"3,194,366",MDC1-10341,NETA test validation Inpections- VECA-EPS-RTS COLO-2 Cell-3
"3,194,378",MDC1-10342,NETA test validation Inpections- VECA-EPS-RTS COLO-2 Cell-2
"3,194,390",MDC1-10343,NETA test validation Inpections- VECA-EPS-RTS COLO-2 Cell-4
"3,194,419",MDC1-10344,NETA test validation Inpections- VECA-EPS-RTS COLO-3 Cell-1
"3,194,431",MDC1-10345,NETA test validation Inpections- VECA-EPS-RTS COLO-3 Cell-3
"3,194,443",MDC1-10346,NETA test validation Inpections- VECA-EPS-RTS COLO-3 Cell-2
"3,194,455",MDC1-10347,NETA test validation Inpections- VECA-EPS-RTS COLO-3 Cell-4
"3,194,484",MDC1-10348,NETA test validation Inpections- VECA-EPS-RTS COLO-4 Cell-1
"3,194,496",MDC1-10349,NETA test validation Inpections- VECA-EPS-RTS COLO-4 Cell-3
"3,194,508",MDC1-10350,NETA test validation Inpections- VECA-EPS-RTS COLO-4 Cell-2
"3,194,520",MDC1-10351,NETA test validation Inpections- VECA-EPS-RTS COLO-4 Cell-4
"3,194,042",MDC1-10352,Generator & Utility Power Pull
"3,194,068",MDC1-10353,Generator & Utility Power Pull
"3,194,094",MDC1-10354,Generator & Utility Power Pull
"3,194,120",MDC1-10355,Generator & Utility Power Pull
"3,193,832",MDC1-10356,Generator & Utility Power Pull
"3,193,806",MDC1-10357,Generator & Utility Power Pull
"3,193,785",MDC1-10358,Generator & Utility Power Pull
"3,193,759",MDC1-10359,Generator & Utility Power Pull
"3,193,554",MDC1-10360,Generator & Utility Power Pull
"3,193,528",MDC1-10361,Generator & Utility Power Pull
"3,193,502",MDC1-10362,Generator & Utility Power Pull
"3,193,476",MDC1-10363,Generator & Utility Power Pull
"3,193,264",MDC1-10364,Generator & Utility Power Pull
"3,193,237",MDC1-10365,Generator & Utility Power Pull
"3,193,211",MDC1-10366,Generator & Utility Power Test-Term
"3,192,416",MDC1-10367,6.1.39.1- COLO-3 CEll-1  GEN Belly tank Failed pressure test
"3,192,417",MDC1-10369,6.1.39.2- COLO-3 Cell-1 Replace Belly Tank and Set GEN
"3,192,628",MDC1-10370,6.1.40- 480V house power to Gen Enclousure is Fed OH vs UG
"3,192,488",MDC1-10371,6.1.41 - Incorrect Lugs for Admin Gen Main Bussing
"3,192,605",MDC1-10372,COLO-2 Cell-1 Install Missing Raceway & Bussing within generator
"3,192,621",MDC1-10373,6.1.43- Updates to Rev D SCCS - Reprint Arc Flash Labels
"3,192,622",MDC1-10374,6.1.43- Updates to Rev D SCCS - Reprint Arc Flash Labels- 2weeks- fab and ship
"3,192,623",MDC1-10375,6.1.43- Updates to Rev D SCCS - Reprint Arc Flash Labels- 1 week to install
"3,192,624",MDC1-10376,6.1.44- MER Battery Monitoring Software o?= Constraint to EPMS checkouts/Point o?= Point(needed by 4/23)
"3,192,933",MDC1-10378,GCPUD NORTH Mobile substation maintance & Mobile Sub re-energization 4/1 o?= 4/3
"3,192,934",MDC1-10380,GCPUD SOUTH Mobile substation maintance & Mobile Sub re-energization 4/1 o?= 4/3
"3,192,625",MDC1-10381,6.1.46- Site UPM Inspections
"3,192,626",MDC1-10382,6.1.47- COLO-1 Cell-2 UPS01- Factory Test thermal event
"3,192,182",MDC1-10383,COLO-1 Cell-1 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,183",MDC1-10384,COLO-1 Cell-3 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,184",MDC1-10385,COLO-1 Cell-2 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,185",MDC1-10386,COLO-1 Cell-4 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,236",MDC1-10393,COLO-2 Cell-1 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,237",MDC1-10394,COLO-2 Cell-3 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,239",MDC1-10396,COLO-2 Cell-2 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,238",MDC1-10395,COLO-2 Cell-4 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,290",MDC1-10397,COLO-3 Cell-1 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,291",MDC1-10398,COLO-3  Cell-3 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,293",MDC1-10400,COLO-3 Cell-2 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,292",MDC1-10399,COLO-3 Cell-4 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,344",MDC1-10401,COLO-4 Cell-1 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,345",MDC1-10402,COLO-4 Cell-3 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,347",MDC1-10404,COLO-4 Cell-2 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,346",MDC1-10403,COLO-4 Cell-4 Late start to Pulling PDU Feeders due to Space constraint in MER (ADP in front of MSB)
"3,192,606",MDC1-10417,COLO-2 Cell-2 Install Missing Raceway & Bussing within generator
"3,192,607",MDC1-10418,COLO-2 Cell-3 Install Missing Raceway & Bussing within generator
"3,192,608",MDC1-10419,COLO-2 Cell-4 Install Missing Raceway & Bussing within generator
"3,192,610",MDC1-10420,COLO-3 Cell-1 Install Missing Raceway & Bussing within generator
"3,192,611",MDC1-10421,COLO-3 Cell-2 Install Missing Raceway & Bussing within generator
"3,192,612",MDC1-10422,COLO-3 Cell-3 Install Missing Raceway & Bussing within generator
"3,192,613",MDC1-10423,COLO-3 Cell-4 Install Missing Raceway & Bussing within generator
"3,192,615",MDC1-10424,COLO-4 Cell-1 Install Missing Raceway & Bussing within generator
"3,192,616",MDC1-10425,COLO-4 Cell-2 Install Missing Raceway & Bussing within generator
"3,192,617",MDC1-10426,COLO-4 Cell-3 Install Missing Raceway & Bussing within generator
"3,192,618",MDC1-10427,COLO-4 Cell-4 Install Missing Raceway & Bussing within generator
"3,192,693",MDC1-10428,6.2.03- Replace ADP01 faulty trip units
"3,192,707",MDC1-10429,6.2.03- Replace Damaged UPM in COLO-4 Cell-4
"3,192,633",MDC1-10431,Downtime awaiting solution for safety space constraint
"3,192,635",MDC1-10432,NOPC-18 Remove COLO-1 Cell-1 transformer
"3,192,639",MDC1-10433,NOPC-18 Remove COLO-1 Cell-2 transformer
"3,192,643",MDC1-10434,NOPC-18 Remove COLO-1 Cell-3 transformer
"3,192,647",MDC1-10435,NOPC-18 Remove COLO-1 Cell-4 transformer
"3,192,694",MDC1-10436,"6.1.51-COLO-1 Cell-1,2 Factory conductors not terminated per drawings"
"3,191,482",MWH-06-02-MOB-S,Start Mobilization
"3,192,959",MDC1-10438,Start Foundation
"3,192,982",MDC1-10439,Complete Foundation
"3,192,652",MDC1-10444,NOPC-18 Remove COLO-2 Cell-1 transformer
"3,192,655",MDC1-10445,NOPC-18 Remove COLO-2 Cell-2 transformer
"3,192,658",MDC1-10446,NOPC-18 Remove COLO-2 Cell-3 transformer
"3,192,661",MDC1-10447,NOPC-18 Remove COLO-2 Cell-4 transformer
"3,192,678",MDC1-10453,NOPC-18 Remove COLO-4 Cell-1 transformer
"3,192,681",MDC1-10454,NOPC-18 Remove COLO-4 Cell-2 transformer
"3,192,684",MDC1-10455,NOPC-18 Remove COLO-4 Cell-3 transformer
"3,192,687",MDC1-10456,NOPC-18 Remove COLO-4 Cell-4 transformer
"3,192,665",MDC1-10462,NOPC-18 Remove COLO-3 Cell-1 transformer
"3,192,668",MDC1-10463,NOPC-18 Remove COLO-3 Cell-2 transformer
"3,192,671",MDC1-10464,NOPC-18 Remove COLO-3 Cell-3 transformer
"3,192,674",MDC1-10465,NOPC-18 Remove COLO-3 Cell-4 transformer
"3,192,690",MDC1-10470,PDU termination crew downtime due to COVID-19
"3,192,636",MDC1-10471,Rubicon MSB inspection complete (ready for transformer reinstall)
"3,192,640",MDC1-10472,MSB inspection complete (ready for transformer reinstall)
"3,192,644",MDC1-10473,MSB inspection complete (ready for transformer reinstall)
"3,192,648",MDC1-10474,MSB inspection complete (ready for transformer reinstall)
"3,192,709",MDC1-10475,6.1.55-COLO-1 - FC Factoy Re-wire (RFI-502)
"3,192,710",MDC1-10476,6.1.55-COLO-2 - FC Factoy Re-wire (RFI-502)
"3,192,711",MDC1-10477,6.1.55-COLO-3 - FC Factoy Re-wire (RFI-502)
"3,192,712",MDC1-10478,6.1.55-COLO-4 - FC Factoy Re-wire (RFI-502)
"3,192,704",MDC1-10479,6.1.54- TCM Awaiting Admin Siemens Break tank parts
"3,192,705",MDC1-10480,6.1.54- Install Breaktank parts
"3,192,601",MDC1-10481,6.1.11 Awaiting Liftstation #3 BAS Backplanes from Siemens  to VECA for Installation
"3,192,602",MDC1-10482,6.1.11  Liftstation #3 BAS Install / Pull wire / term Backplanes
"3,192,695",MDC1-10483,"6.1.49 - COLO-1 Cell-1 Awaiting Ground Lug solution, procurement, installation of labelling ATS 01-06"
"3,192,696",MDC1-10484,6.1.50- ADP01- FCB23/FCB24 Two wire circuit design change and potential SCCS change
"3,194,811",MDC1-10485,6.1.50- ADP01- FCB23/FCB24 Two wire circuit design change and potential SCCS change(delete)
"3,192,714",MDC1-10486,6.1.57 -Awaiting revised coordination study #9
"3,192,715",MDC1-10487,"Reprint revised panel 3,4 Arc flash labels"
"3,192,716",MDC1-10488,Print new DC Arc flash labels for Admin ELP
"3,193,185",MDC1-10489,Remaining Mechanical Equipment (ADP01) Termimations
"3,193,238",MDC1-10490,Remaining Mechanical Equipment (ADP01) Termimations
"3,192,697",MDC1-10491,"6.1.53-COLO-1 Cell-1,2 UPS01, PNL01 awaiting missing breakers"
"3,192,698",MDC1-10492,"6.1.53-COLO-1 Cell-1,2,3,4 UPS01, PNL01 Install/ term Missing breakers"
"3,192,582",MDC1-10496,6.1.01.1 MER 10A HRG Retrofit COLO-2 Cell-1
"3,192,585",MDC1-10499,6.1.01.4 MER 10A HRG Retrofit COLO-2 Cell-4
"3,192,584",MDC1-10498,6.1.01.3 MER 10A HRG Retrofit COLO-2 Cell-3
"3,192,583",MDC1-10497,6.1.01.2 MER 10A HRG Retrofit COLO-2 Cell-2
"3,192,586",MDC1-10500,6.1.01.1 MER 10A HRG Retrofit COLO-3 Cell-1
"3,192,587",MDC1-10501,6.1.01.4 MER 10A HRG Retrofit COLO-3 Cell-4
"3,192,588",MDC1-10502,6.1.01.3 MER 10A HRG Retrofit COLO-3 Cell-3
"3,192,589",MDC1-10503,6.1.01.2 MER 10A HRG Retrofit COLO-3 Cell-2
"3,192,590",MDC1-10504,6.1.01.1 MER 10A HRG Retrofit COLO-4 Cell-1
"3,192,591",MDC1-10505,6.1.01.4 MER 10A HRG Retrofit COLO-4 Cell-4
"3,192,592",MDC1-10506,6.1.01.3 MER 10A HRG Retrofit COLO-4 Cell-3
"3,192,593",MDC1-10507,6.1.01.2 MER 10A HRG Retrofit COLO-4 Cell-2
"3,191,448",MWH-06-02-BFA-F,Complete  Beneficial Use - Facilities Operations Centre (FOC) 
"3,191,449",MWH-06-02-BND-F,Complete Beneficial Use - Intermediate Distribution Frame (IDF) 
"3,191,450",MWH-06-02-BNF-F,Complete Beneficial Use - Facility Cable Room (FCR)
"3,191,451",MWH-06-02-BNM-F,Complete Beneficial Use - Meet Me Rooms or Entry Rooms (MMR/ER)
"3,191,496",MWH-06-2-BNS-F,Complete Beneficial Use - Security Equipment Room (SER)
"3,191,452",MWH-06-02-BNU-F,Complete Beneficial Use
"3,191,453",MWH-06-02-BRN-F,Complete Beneficial Use - Regional Network Gateway (RNG) 
"3,191,454",MWH-06-02-BSS-F,Complete Beneficial Use - Secure Storage
"3,191,455",MWH-06-02-CO-F,Complete Certificate of Occupancy
"3,191,456",MWH-06-02-CSA-F,Complete Interior Finishes/CSA
"3,191,459",MWH-06-02-EPMS-F,Complete EPMS Testing Complete
"3,191,460",MWH-06-02-EW-F,Complete Earthworks  (Clayco- NIC)
"3,191,461",MWH-06-02-EW-S,Start Earthworks  (Clayco- NIC)
"3,191,462",MWH-06-02-FC-F,Final Completion o?=
"3,191,463",MWH-06-02-FIR-F,Complete Fire Alarm
"3,191,476",MWH-06-02-L4CX-F,Complete L4 Cx  (Blue Tag)   (Clayco- NIC)
"3,191,477",MWH-06-02-L5CX-F,Complete L5/IST  (White Tag)o?= (Clayco- NIC)
"3,191,479",MWH-06-02-MEP-F,Complete MEP Rough-in
"3,191,483",MWH-06-02-PAD-F,Complete Building Footprint Pad Ready   (Clayco- NIC)
"3,191,484",MWH-06-02-POW-F,Complete Utility Power-ON
"3,191,485",MWH-06-02-RNI-F,Complete Ready for Network Install
"3,191,486",MWH-06-02-ROJ-F,Complete Last ROJ Arrival
"3,191,487",MWH-06-02-ROJ-S,Start First ROJ Arrival
"3,191,488",MWH-06-02-SC-F,Complete Substantial Completion
"3,191,491",MWH-06-02-SSC-F,Complete Security System
"3,191,397",MWH-06-01-BFA-F,Complete  Beneficial Use - Facilities Operations Centre (FOC)
"3,191,398",MWH-06-01-BND-F,Complete Beneficial Use - Intermediate Distribution Frame (IDF) 
"3,191,399",MWH-06-01-BNF-F,Complete Beneficial Use - Facility Cable Room (FCR)
"3,191,400",MWH-06-01-BNM-F,Complete Beneficial Use - Meet Me Rooms or Entry Rooms (MMR/ER)
"3,191,401",MWH-06-01-BNS-F,Complete Beneficial Use - Security Equipment Room (SER)
"3,191,402",MWH-06-01-BNU-F,Complete Beneficial Use
"3,191,403",MWH-06-01-BRN-F,Complete Beneficial Use - Regional Network Gateway (RNG) 
"3,191,404",MWH-06-01-BSS-F,Complete Beneficial Use - Secure Storage
"3,191,405",MWH-06-01-CO-F,Complete Certificate of Occupancy
"3,191,406",MWH-06-01-CSA-F,Complete Interior Finishes/CSA
"3,191,409",MWH-06-01-EPMS-F,Complete EPMS Testing Complete
"3,191,410",MWH-06-01-EW-F,Complete Earthworks  (Clayco- NIC)
"3,191,411",MWH-06-01-EW-S,Start Earthworks (Clayco- NIC)
"3,191,412",MWH-06-01-FC-F,Final Completion o?=
"3,191,413",MWH-06-01-FIR-F,Complete Fire Alarm
"3,191,426",MWH-06-01-L4CX-F,Complete L4 Cx  (Blue Tag)  (Clayco- NIC)
"3,191,427",MWH-06-01-L5CX-F,Complete L5/IST  (White Tag)o?=  (Clayco- NIC)
"3,191,429",MWH-06-01-MEP-F,Complete MEP Rough-in
"3,191,432",MWH-06-01-MOB-S,Start Mobilization
"3,191,433",MWH-06-01-PAD-F,Complete Building Footprint Pad Ready  (Clayco- NIC)
"3,191,434",MWH-06-01-POW-F,Complete Utility Power-ON
"3,191,435",MWH-06-01-RNI-F,Complete Ready for Network Install
"3,191,436",MWH-06-01-ROJ-F,Complete Last ROJ Arrival
"3,191,437",MWH-06-01-ROJ-S,Start First ROJ Arrival
"3,191,438",MWH-06-01-SC-F,Complete Substantial Completion
"3,191,441",MWH-06-01-SSC-F,Complete Security System
"3,191,499",MWH-06-03-BFA-F,Complete  Beneficial Use - Facilities Operations Centre (FOC) 
"3,191,500",MWH-06-03-BND-F,Complete Beneficial Use - Intermediate Distribution Frame (IDF) 
"3,191,501",MWH-06-03-BNF-F,Complete Beneficial Use - Facility Cable Room (FCR)
"3,191,502",MWH-06-03-BNM-F,Complete Beneficial Use - Meet Me Rooms or Entry Rooms (MMR/ER)
"3,191,503",MWH-06-03-BNS-F,Complete Beneficial Use - Security Equipment Room (SER)
"3,191,504",MWH-06-03-BNU-F,Complete Beneficial Use
"3,191,505",MWH-06-03-BRN-F,Complete Beneficial Use - Regional Network Gateway (RNG) 
"3,191,506",MWH-06-03-BSS-F,Complete Beneficial Use - Secure Storage
"3,191,507",MWH-06-03-CO-F,Complete Certificate of Occupancy
"3,191,508",MWH-06-03-CSA-F,Complete Interior Finishes/CSA
"3,191,511",MWH-06-03-EPMS-F,Complete EPMS Testing Complete
"3,191,512",MWH-06-03-EW-F,Complete Earthworks  (Clayco- NIC)
"3,191,513",MWH-06-03-EW-S,Start Earthworks  (Clayco- NIC)
"3,191,514",MWH-06-03-FC-F,Final Completion o?=
"3,191,515",MWH-06-03-FIR-F,Complete Fire Alarm
"3,191,528",MWH-06-03-L4CX-F,Complete L4 Cx  (Blue Tag)  (Clayco- NIC)
"3,191,529",MWH-06-03-L5CX-F,Complete L5/IST  (White Tag)o?= (Clayco- NIC)
"3,191,531",MWH-06-03-MEP-F,Complete MEP Rough-in
"3,191,534",MWH-06-03-MOB-S,Start Mobilization
"3,191,535",MWH-06-03-PAD-F,Complete Building Footprint Pad Ready 
"3,191,536",MWH-06-03-POW-F,Complete Utility Power-ON
"3,191,537",MWH-06-03-RNI-F,Complete Ready for Network Install
"3,191,538",MWH-06-03-ROJ-F,Complete Last ROJ Arrival
"3,191,539",MWH-06-03-ROJ-S,Start First ROJ Arrival
"3,191,540",MWH-06-03-SC-F,Complete Substantial Completion
"3,191,543",MWH-06-03-SSC-F,Complete Security System
"3,191,550",MWH-06-04-BFA-F,Complete  Beneficial Use - Facilities Operations Centre (FOC) 
"3,191,551",MWH-06-04-BND-F,Complete Beneficial Use - Intermediate Distribution Frame (IDF) 
"3,191,552",MWH-06-04-BNF-F,Complete Beneficial Use - Facility Cable Room (FCR)
"3,191,553",MWH-06-04-BNM-F,Complete Beneficial Use - Meet Me Rooms or Entry Rooms (MMR/ER)
"3,191,554",MWH-06-04-BNS-F,Complete Beneficial Use - Security Equipment Room (SER)
"3,191,555",MWH-06-04-BNU-F,Complete Beneficial Use
"3,191,556",MWH-06-04-BRN-F,Complete Beneficial Use - Regional Network Gateway (RNG) 
"3,191,557",MWH-06-04-BSS-F,Complete Beneficial Use - Secure Storage
"3,191,558",MWH-06-04-CO-F,Complete Certificate of Occupancy
"3,191,559",MWH-06-04-CSA-F,Complete Interior Finishes/CSA
"3,191,562",MWH-06-04-EPMS-F,Complete EPMS Testing Complete
"3,191,563",MWH-06-04-EW-F,Complete Earthworks  (Clayco- NIC)
"3,191,564",MWH-06-04-EW-S,Start Earthworks  (Clayco- NIC)
"3,191,565",MWH-06-04-FC-F,Final Completion o?=
"3,191,566",MWH-06-04-FIR-F,Complete Fire Alarm
"3,191,579",MWH-06-04-L4CX-F,Complete L4 Cx  (Blue Tag)  (Clayco- NIC)
"3,191,580",MWH-06-04-L5CX-F,Complete L5/IST  (White Tag)o?= (Clayco- NIC)
"3,191,582",MWH-06-04-MEP-F,Complete MEP Rough-in
"3,191,585",MWH-06-04-MOB-S,Start Mobilization
"3,191,586",MWH-06-04-PAD-F,Complete Building Footprint Pad Ready  (Clayco- NIC)
"3,191,587",MWH-06-04-POW-F,Complete Utility Power-ON
"3,191,588",MWH-06-04-RNI-F,Complete Ready for Network Install
"3,191,589",MWH-06-04-ROJ-F,Complete Last ROJ Arrival
"3,191,590",MWH-06-04-ROJ-S,Start First ROJ Arrival
"3,191,591",MWH-06-04-SC-F,Complete Substantial Completion
"3,191,594",MWH-06-04-SSC-F,Complete Security System
"3,192,699",MDC1-10508,"6.1.59 (6.1.51 carryover) -COLO-1 Cell-1,2 Factory conductors exertherm corrections"
"3,192,637",MDC1-10509,NOPC-18 Reinstall COLO-1 Cell-1 transformer
"3,192,641",MDC1-10510,NOPC-18 Reinstall COLO-1 Cell-2 transformer
"3,192,645",MDC1-10511,NOPC-18 Reinstall COLO-1 Cell-3 transformer
"3,192,649",MDC1-10512,NOPC-18 Reinstall COLO-1 Cell-4 transformer
"3,192,653",MDC1-10513,NOPC-18 Reinstall COLO-2 Cell-1 transformer
"3,192,656",MDC1-10514,NOPC-18 Reinstall COLO-2 Cell-2 transformer
"3,192,659",MDC1-10515,NOPC-18 Reinstall COLO-2 Cell-3 transformer
"3,192,662",MDC1-10516,NOPC-18 Reinstall COLO-2 Cell-4 transformer
"3,192,666",MDC1-10517,NOPC-18 Reinstall COLO-3 Cell-1 transformer
"3,192,669",MDC1-10518,NOPC-18 Reinstall COLO-3 Cell-2 transformer
"3,192,672",MDC1-10519,NOPC-18 Reinstall COLO-3 Cell-3 transformer
"3,192,675",MDC1-10520,NOPC-18 Reinstall COLO-3 Cell-4 transformer
"3,192,679",MDC1-10521,NOPC-18 Reinstall COLO-4 Cell-1 transformer
"3,192,682",MDC1-10522,NOPC-18 Reinstall COLO-4 Cell-2 transformer
"3,192,685",MDC1-10523,NOPC-18 Reinstall COLO-4 Cell-3 transformer
"3,192,688",MDC1-10524,NOPC-18 Reinstall COLO-4 Cell-4 transformer
"3,192,719",MDC1-10525,6.1.58-RFI-528- COLO-1 - SF/RF Circuitry & terminal block rework
"3,192,720",MDC1-10527,6.1.63- COLO1-UPS01-PNL01 Compass Issues Constraining L3o?=s
"3,192,728",MDC1-10530,All trades stand down
"3,192,729",MDC1-10531,Veca standown
"3,192,721",MDC1-10532,"6.1.56 - COLO-1 Awaiting MSB/ADP Ground Lug replacements, Installation of labelling"
"3,192,700",MDC1-10534,6.1.50- SCCS Revision#10 (RFI-540)
"3,194,342",MDC1.C1.Cx4011,Security Commissioning (level3 DCPS)
"3,194,406",MDC1.C2.Cx4001,Security Commissioning (level3 DCPS)
"3,194,472",MDC1.C3.Cx4011,Security Commissioning (level3 DCPS)
"3,194,537",MDC1.C4.Cx4011,Security Commissioning (level3 DCPS)
"3,192,732",MDC1-10535,COLO-1 Cell-1 MER-UPS Battery Disconnect modifications rework
"3,192,756",MDC1-10537,COLO-3 Cell-3 Remove inaccessible tray in MER
"3,192,757",MDC1-10538,COLO-3 CEll-3 Reinstall tray in MER
"3,192,733",MDC1-10539,COLO-1 Cell-2 MER-UPS Battery Disconnect modifications rework
"3,192,734",MDC1-10540,COLO-1 Cell-3 MER-UPS Battery Disconnect modifications rework
"3,192,735",MDC1-10541,COLO-1 Cell-4 MER-UPS Battery Disconnect modifications rework
"3,192,736",MDC1-10542,RFI-548 COLO MSB to UPS Battery disconnect solution approval
"3,192,737",MDC1-10543,ADMIN-UPS Battery Disconnect modifications rework
